NCT02509793	=HYPERLINK("https://clinicaltrials.gov/ct2/show/NCT02509793","NCT02509793")		2018	A Pilot Study Assessing Impulsivity in Patients With Huntington's Disease on Xenazine (Tetrabenazine)	A Pilot Study Assessing Impulsivity in Patients With Huntington's Disease on Xenazine (Tetrabenazine)		4	No	Tetrabenazine (Drug)	William Ondo, MD	Other		Inclusion Criteria: - For HUntington's Disease (HD) patients only--Definite HD as indicated by positive gene testing or typical symptoms in the context of family history of HD. - A moderate degree of impulsivity as measured by the Barrat Impulsivity Scale (BIS). (>65) - Must be symptomatic in the opinion of the investigator. Standard clinical criteria for symptomatic HD will be employed, any motor signs c/w HD, usually chorea. - Patient is cognitively alert and able to answer/understand. 	Exclusion Criteria: - Patient requires the assistance of another person to walk, or is non-ambulatory. - Patient is severely impaired cognitively. - Patients taking neuroleptic (dopamine blocking) medications within the past 14 days. - patient is actively suicidal, has untreated or inadequately treated depression, has impaired hepatic function, is taking MAO inhibitors or is taking reserpine or has been off of reserpine for less than 20 days			20	Anticipated	Recruiting
NCT02453061	=HYPERLINK("https://clinicaltrials.gov/ct2/show/NCT02453061","NCT02453061")		2015	A Comparative Phase 2 Study Assessing the Efficacy of Triheptanoin, an Anaplerotic Therapy in Huntington's Disease	A Comparative Phase 2 Study Assessing the Efficacy of Triheptanoin, an Anaplerotic Therapy in Huntington's Disease		2	No	Triheptanoin oil (Drug); Placebo (Drug)	Institut National de la Santé Et de la Recherche Médicale, France	Other		Inclusion Criteria: - Positive genetic test with CAG repeat length ≥39 in HTT gene - At least 18 years of age - Signature of informed consent - Covered by social security - UHDRS score between 5 and 40 - Ability to undergo MRI scanning - BMI between 18 and 30 	Exclusion Criteria: - Hypersensitivity to triheptanoin or to one of its excipients - Additional major comorbidities - History of severe head injury - Participation in another therapeutic trial (3 month exclusion period) - For women of childbearing age, the absence of two forms of effective contraception (with the exception of those who are abstinent) - Pregnancy or breastfeeding - Inability to understand information about the protocol - Persons deprived of their liberty by judicial or administrative decision - Adult subject under legal protection or unable to consent - Treatment with tetrabenazine			100	Actual	Active, not recruiting
NCT02006472	=HYPERLINK("https://clinicaltrials.gov/ct2/show/NCT02006472","NCT02006472")		2014	A Phase 2, to Evaluating the Safety and Efficacy of Pridopidine Versus Placebo for Symptomatic Treatment in Patients With Huntington's Disease	A Phase 2, Dose-Finding, Randomized, Parallel-Group, Double-Blind, Placebo-Controlled Study, Evaluating the Safety and Efficacy of Pridopidine 45 mg, 67.5 mg, 90 mg, and 112.5 mg Twice-Daily Versus Placebo for Symptomatic Treatment in Patients With Huntington's Disease		2	No	Pridopidine (Drug); Placebo (Other)	Prilenia	Industry		Inclusion Criteria: - Diagnosis of HD based on the presence of >/= 36 CAG repeats - Male or female age ≥21 years, with an onset of HD after 18 years' old. - Females of child bearing potential have to be compliant in using adequate birth control throughout the duration of the study - Body weight ≥50 kg - Sum of >/= 25 points on the UHDRS-TMS and UHDRS Independence Score below 90% - Able and willing to provide written informed consent prior to any study related procedure. - Willing to provide a blood sample for genetic analyses - Willing and able to take oral medication and able to comply with the study specific procedures. - Ambulatory, being able to travel to the study centre, and judged by the investigator as likely to be able to continue to travel for the duration of the study. - Availability and willingness of a caregiver, informant or family member to accompany the patient to the clinic at study, and the suitability of the caregiver should be judged by the investigator. - Other criteria apply, please contact the investigator for more information. 	Exclusion Criteria: - Patients with clinically significant heart disease at the screening visit - Treatment with tetrabenazine within 6 weeks of study screening - Patients with a history of epilepsy or of seizures within the last 5 years - Have other serious medical illnesses in the opinion of the investigator may put the patient at risk when participating in the study or may influence the results of the study or affect the patient's ability to take part in the study - Patients receiving medications (within the last 6 weeks prior to screening) that have been proven to prolong QT interval or who may require such medications during the course of the study such as but not limited to non allowed anti psychotic medications, tricyclic antidepressants and/or Class I antiarrhythmics - Patients receiving medications (within the last 6 weeks prior to screening) that are metabolized by CYP2D6 and have the potential of reducing seizure threshold - Other criteria apply, please contact the investigator for more information			408	Actual	Completed
NCT03189680	=HYPERLINK("https://clinicaltrials.gov/ct2/show/NCT03189680","NCT03189680")		2015	Agility Training in Parkinson's Disease	A High-Intensity Multi-Component Agility Intervention Improves Parkinson's Patients' Clinical and Motor Symptoms		N/A	Yes	Exercise therapy (Other)	Somogy Megyei Kaposi Mór Teaching Hospital	Other		Inclusion Criteria: - Parkinson's disease - Hoenh Yahr scale of 2-3 - Instability problem 	Exclusion Criteria: - Severe heart problems - Severe demeanor - Alcoholism - Drug problems			3	Actual	Unknown status
NCT02008357	=HYPERLINK("https://clinicaltrials.gov/ct2/show/NCT02008357","NCT02008357")		2014	Clinical Trial of Solanezumab for Older Individuals Who May be at Risk for Memory Loss	Anti-Amyloid Treatment in Asymptomatic Alzheimer's Disease (A4 Study)		3	No	Placebo (Drug); Solanezumab (Drug)	Eli Lilly and Company	Industry		Inclusion Criteria: - Has a Mini-Mental State Examination (MMSE) score at screening of 25 to 30 - Has a global Clinical Dementia Rating (CDR) scale score at screening of 0 - Has a Logical Memory II score at screening of 6 to 18 - Has a florbetapir positron emission tomography (PET) scan that shows evidence of brain amyloid pathology at screening - Has a study partner that is willing to participate as a source of information and has at least weekly contact with the participant (contact can be in-person, via telephone or electronic communication) 	Exclusion Criteria: - Is receiving a prescription acetylcholinesterase inhibitor (AChEI) and/or memantine at screening or baseline - Lacks good venous access, such that intravenous drug delivery or multiple blood draws would be precluded - Has current serious or unstable illness including cardiovascular, hepatic, renal, gastroenterologic, respiratory, endocrinologic, neurologic, psychiatric, immunologic, or hematologic disease or other conditions that, in the investigator's opinion, could interfere with the analyses of safety and efficacy in this study - Has had a history within the last 5 years of a serious infectious disease affecting the brain (including neurosyphilis, meningitis, or encephalitis) or head trauma resulting in protracted loss of consciousness - Has had a history within the last 5 years of a primary or recurrent malignant disease with the exception of any in situ cancer that was appropriately treated and is being appropriately monitored, such as resected cutaneous squamous cell carcinoma in situ or in situ prostate cancer with normal prostate-specific antigen post-treatment - Has a known history of human immunodeficiency virus (HIV), clinically significant multiple or severe drug allergies, or severe post-treatment hypersensitivity reactions (including, but not limited to, erythema multiforme major, linear immunoglobulin A dermatosis, toxic epidermal necrolysis, or exfoliative dermatitis) - Is clinically judged by the investigator to be at serious risk for suicide - Has a history within the past 2 years of major depression or bipolar disorder as defined by the most current version of the Diagnostic and Statistical Manual of Mental Disorders (DSM) - Has a history within the past 5 years of chronic alcohol or drug abuse/dependence as defined by the most current version of the DSM Open-Label Inclusion Criteria: - All participants who complete the placebo-controlled period will be allowed to continue into the open-label period			1150	Anticipated	Active, not recruiting
NCT03787758	=HYPERLINK("https://clinicaltrials.gov/ct2/show/NCT03787758","NCT03787758")		2019	A Study to Evaluate Safety, Tolerability, and Pharmacokinetics of SAGE-718 Oral Solution in Patients With Huntington's Disease - Part B	A Phase 1, Double-blind, Placebo-controlled, Multiple Ascending Dose Study to Determine the Safety, Tolerability, and Pharmacokinetics of SAGE-718 Oral Solution in Healthy Adults With an Open-label Cohort of Patients With Huntington's Disease		1	No	SAGE-718 (Drug)	Sage Therapeutics	Industry		Inclusion Criteria: 1. Subject is positive for mutant HTT (documented CAG repeats ≥ 40 units). 2. Subject has a body weight ≥50 kg and body mass index ≥18.0 and ≤30.0 kg/m2 at screening. 	Exclusion Criteria: 1. Subject has any clinically significant abnormal finding on the physical exam at screening or admission. 2. Subject has a history or presence of a neurologic disease or condition (other than Huntington's disease), including but not limited to severe chorea, epilepsy, closed head trauma with clinically significant sequelae, or a prior seizure. 3. Subject has a family history of epilepsy. 4. Subject has a positive screening test for alcohol or drugs of abuse (including marijuana) at screening or admission.			6	Actual	Completed
NCT03172117	=HYPERLINK("https://clinicaltrials.gov/ct2/show/NCT03172117","NCT03172117")		2017	Follow-up Study of Safety and Efficacy in Subjects Who Completed NEUROSTEM® Phase-I/IIa Clinical Trial.	Follow-up Study of Safety and Efficacy in Subjects Who Completed NEUROSTEM® Phase-I/IIa Clinical Trial.		1/2	No	human umbilical cord blood derived mesenchymal stem cells (Biological); Normal saline 2mL (Other)	Medipost Co Ltd.	Industry		Inclusion Criteria: - Assessment of safety and exploratory treatment efficacy in subjects who were enrolled and completed phase 1/2a clinical trial of NEUROSTEM®. - Subjects who have been treated with either NEUROSTEM® or placebo at least 12 months ago. - Subjects who voluntarily decided to participate and signed the consent form after receiving explanations on the clinical trial (in case it is difficult for the participant to sign, the consent of the legal representative) 	Exclusion Criteria: - Subjects who were not enrolled in phase 1/2a clinical trial of Neurostem® for assessing safety and exploratory treatment efficacy - Other subjects, excluding those listed above, who were deemed unsuitable by the PI			45	Anticipated	Recruiting
NCT04172792	=HYPERLINK("https://clinicaltrials.gov/ct2/show/NCT04172792","NCT04172792")		2019	Safety and Tolerability Ultra-high-caloric Food Supplements in Amyotrophic Lateral Sclerosis (ALS)	Safety and Tolerability of Fat-rich vs. Carbohydrate-rich High-caloric Food Supplements in Patients With Amyotrophic Lateral Sclerosis (ALS)		1	No	high-caloric fatty diet (Dietary Supplement); ultra-high-caloric fatty diet (Dietary Supplement); ultra-high-caloric carbohydrate-rich diet (Dietary Supplement)	Albert Christian Ludolph, Prof.	Other		Inclusion Criteria: - Diagnosis of Amyotrophic Lateral Sclerosis (ALS) according to the revised version of the El Escorial criteria (Ludolph et al. 2015) - Slope of ALS Functional Rating Scale Revised (ALSFRS-R) of >0.25 points per month at baseline visit based on the formula (48 - score at baseline visit) / (time between date of first symptom and baseline visit) - stable on standard therapy riluzole (100 mg/day) for at least 4 weeks - capable of thoroughly understanding all information given and giving full informed consent according to good clinical practice (GCP) 	Exclusion Criteria: - already taking any dietary supplements - participation in another clinical trial within the preceding 8 weeks - tracheostomy or assisted ventilation of any type which exceeds 23 hours per day - pregnancy or breast-feeding females			64	Anticipated	Recruiting
NCT02781454	=HYPERLINK("https://clinicaltrials.gov/ct2/show/NCT02781454","NCT02781454")		2016	Mexiletine in Sporadic Amyotrophic Lateral Sclerosis	Effect of Mexiletine on Cortical Hyperexcitability in Sporadic Amyotrophic Lateral Sclerosis (SALS)		2	No	Mexiletine (Drug); Placebo (Drug)	University of Washington	Other		Inclusion Criteria: 1. Sporadic ALS diagnosed as possible, laboratory-supported probable, probable, or definite ALS as defined by revised El Escorial criteria. 2. Age 18 years or older. 3. Symptom onset of weakness or spasticity due to ALS ≤ 60 months prior to Screening Visit. 4. Slow vital capacity (SVC) measure ≥50% of predicted for gender, height, and age at the screening visit. 5. Must be able to swallow capsules throughout the course of the study, according to Site Investigator judgment. 6. Capable of providing informed consent and following trial procedures. 7. For TMS: a resting motor threshold defined as 50% of pulses eliciting a motor evoked potential (MEP) of amplitude ≥ 50 µV. 8. For TTNCS: median Compound Muscle Action Potential (CMAP) ≥ 1.5 mV. 9. Subjects must not have taken riluzole for at least 30 days or be on a stable dose of riluzole for at least 30 days prior to the Screening Visit and continue on the stable dose throughout the course of the study (riluzole-naïve subjects are permitted in the study). 10. Subjects must not have taken medication for muscle cramping such as cyclobenzaprine, baclofen, carisoprodol, or methocarbamol, for at least 30 days prior to screening or be on a stable dose for at least 60 days prior to screening. 11. Geographic accessibility to the site. 12. Women must not become pregnant for the duration of the study and must be willing to use two contraceptive therapies and have a negative pregnancy test throughout the course of the study. 13. Use of medications known to affect the neurophysiology measures in the study must be scheduled, not as needed (pro re nata, PRN). A subject must have been on a fixed dose for 30 days prior to the Screening Visit, and there must be no reason to believe that a subsequent change would be necessary during the course of the study. These medications include: benzodiazepines, muscle relaxants, tricyclic antidepressants, selective serotonin reuptake inhibitors, non-selective serotonin reuptake inhibitors, hypnotics (including anti-histamines) and anti-cholinergics. 	Exclusion Criteria: 1. Invasive ventilator dependence, such as tracheostomy. 2. Creatinine level greater than 1.5 mg/dL at screening. 3. Serum Glutamic-Oxaloacetic (SGOT/AST) / Serum Glutamic-Pyruvic (SGPT/ALT) greater than 3 times the upper limit of normal at screening. 4. History of known sensitivity or intolerability to mexiletine or lidocaine. 5. Any history of either substance abuse within the past year, unstable psychiatric disease, cognitive impairment, or dementia. 6. Clinically significant conduction abnormalities on electrocardiogram or a known history of cardiac arrhythmia. 7. Known history of epilepsy. 8. Known history of congestive heart failure (CHF) or history of myocardial infarction within the past 24 months. 9. Use of mexiletine for 30 days prior to Screening Visit. 10. Exposure to any other experimental agent (off-label use or investigational) including high dose creatine (>10 grams a day) within 30 days prior to Screening Visit. 11. Metal in the head and neck region, cardiac pacemaker or brain stimulator, cochlear implants, implanted infusion device or personal history of epilepsy. 12. Use of amiodarone, flecainide, duloxetine, tizanidine, or clozapine. 13. Pregnant women or women currently breastfeeding. 14. Placement of Diaphragm Pacing System (DPS) device < 60 days prior to Screening Visit. 15. Planned DPS device implantation during study participation			20	Actual	Completed
NCT00514774	=HYPERLINK("https://clinicaltrials.gov/ct2/show/NCT00514774","NCT00514774")		2007	Ursodiol in Huntington's Disease	Ursodiol in Huntington's Disease		1	No	ursodiol (Drug); placebo (Drug)	Oregon Health and Science University	Other		Inclusion Criteria: - All subjects will be age 18 or older - All subjects will have manifest Huntington disease determined by clinical exam plus either documented prior DNA testing for the HD gene or a documented family history of the disease 	Exclusion Criteria: - Subjects taking oral contraceptives, cholestyramine, colestipol, or aluminum-based antacids will be excluded - Subjects with known allergy or other contraindication to the study drug will be excluded - Subjects with bleeding diathesis, or on coumadin or mandatory aspirin will be excluded - Subjects with unstable medical or psychiatric illness will be excluded - Subjects with clinically significant lab / EKG abnormalities at screening will be excluded - Subjects who are currently pregnant or breastfeeding will be excluded			21	Anticipated	Unknown status
NCT03575676	=HYPERLINK("https://clinicaltrials.gov/ct2/show/NCT03575676","NCT03575676")		2018	Efficacy and Safety of SOM3355 in Huntington's Disease Chorea	Phase IIa, Double-blind, Randomized, Placebo-controlled Study of the Efficacy and Safety of SOM3355 in Huntington's Disease (HD) Patients With Chorea Movements.		2	No	SOM3355 100mg BID (Drug); SOM3355 200mg BID (Drug); Placebo BID (Drug)	SOM Biotech SL	Industry		Inclusion Criteria: - Subject is at least 18 years of age at time of consent. - Diagnosis of HD definite by a movement disorders expert and confirmed by a number of HTT gene CAG repeats equal or greater than 36. - Female of child bearing potential (FCBP) and non-vasectomized male agree to practice appropriate methods of birth control. - Ability to walk independently or with minimal assistance. - UHDRS TMC score equal or greater than 8. - UHDRS TFC equal or greater than 4. - Subject has provided written informed consent or through his/her legally authorized representative. 	Exclusion Criteria: - Onset of HD symptoms prior to age 18 (Juvenile forms of HD). - Non-ambulatory patients. - A past medical history of clinically significant ECG abnormalities or a family history (grandparents, parents and siblings) of a prolonged QT-interval syndrome. - Pregnant or breastfeeding female patients, including those planning to conceive during the period of the trial. - Patients with psychiatric symptoms, or other impairments, that would interfere with their full compliance with the Investigator instructions and testing, unless there is an identified caregiver to support the patient. - Any surgical or medical condition which might significantly alter the absorption, distribution, metabolism, or excretion of drugs, or which may jeopardize the subject in case of participation in the study. The Investigator should make this determination in consideration of the subject's medical history and/or clinical laboratory test results at screening and baseline. - Known allergy/sensitivity/intolerance to the study drugs or their excipients. - Any significant laboratory results which, in the Investigator's opinion, would not be compatible with study participation or represent a risk for the subject while in the study. - Prescribed anti-hypertensive medication, tetrabenazine, deutetrabenazine or valbenazine within 15 days prior starting the investigational treatment. - Excluded concomitant medications: any anti-hypertensive medication, tetrabenazine, deutetrabenazine or valbenazine, all typical neuroleptics and all MAO inhibitors - Subject has a history of alcohol or substance abuse in the previous 12 months. - Patients with diabetic ketoacidosis or metabolic acidosis. - Patients with cardiogenic shock, congestive heart failure, pulmonary hypertension due to right-sided heart failure, severe sinus bradycardia, atrioventricular block (grades II and III) or sinoatrial block. - Subject has participated in an investigational drug or device trial within 30 days prior starting the investigational treatment.			32	Actual	Completed
NCT00921128	=HYPERLINK("https://clinicaltrials.gov/ct2/show/NCT00921128","NCT00921128")		2009	Convection-Enhanced Delivery to Study the Pathophysiology Underlying the Clinical Features of Parkinson s Disease	Convection Enhanced Delivery of Muscimol to Study the Pathophysiology Underlying the Clinical Features of Parkinson's Disease		1	No	Muscimol (Drug)	National Institute of Neurological Disorders and Stroke (NINDS)	NIH		INCLUSION CRITERIA: Diagnosed with idiopathic PD by UK criteria: Bradykinesia: At least one of the following: 1. Muscular rigidity 2. 4-6 Hz resting tremor 3. Postural instability not caused by primary visual, vestibular, cerebellar or proprioceptive dysfunction Three or more required in addition to above for the diagnosis of idiopathic PD: 1. Unilateral onset 2. Rest tremor present 3. Progressive disorder 4. Persistent asymmetry affecting side of onset most 5. Excellent response (70-100%) to levodopa 6. Severe levodopa-induced chorea 7. Levodopa response for 5 years or more 8. Clinical course of ten years or more The above clinical features must not be due to trauma, brain tumor, infection, cerebrovascular disease, other known neurological disease (e.g., multiple system atrophy, progressive supranuclear palsy, striatonigral degeneration, Huntington s disease, Wilson s disease, hydrocephalus) or due to known drugs, chemicals or toxicants. Disability present despite optimal antiparkinsonian medication therapy. Unequivocal responsiveness to levodopa, based on the single-dose levodopa test (as described in the CAPIT and CAPSIT guidelines). In addition to a 33% or greater improvement in one of the timed tasks, a 30% or greater improvement in the UPDRS total motor score will be required to establish unequivocal responsiveness to levodopa. Patients must demonstrate at least 6 hours of non-on time and medication side-effects such as levodopa-induced dyskinesias or motor fluctuations. Neuropsychological evaluation does not indicate substantial depression or cognitive dysfunction. Able to provide proper Informed Consent. 	EXCLUSION CRITERIA: Presence of prominent oculomotor palsy, cerebellar signs, vocal cord paresis, orthostatic hypotension (> 20 mm Hg drop on standing), pyramidal tract signs or amyotrophy. Presence of dementia (Clinical Dementia Rating Scale score > 1.0 or Mini Mental Status Examination Score < 25). Presence or history of psychosis, including if induced by anti-PD medications. Presence of untreated or suboptimally treated depression (Hamilton Depression Scale score >10) or a history of a serious mood disorder (for example, requiring psychiatric hospitalization or a prior suicide attempt). Presence of substance (drug, alcohol) abuse. Presence of hypointensity in the striatum on T2-weighted MR-imaging. Contraindication to MR-imaging and/or gadolinium. Coagulopathy, anticoagulant therapy, low platelet count, or inability to temporarily stop any antithrombotic medication. Prior brain surgery, including gene therapy, radiofrequency ablation or deep brain stimulation. Male or female with reproductive capacity who is unwilling to use contraception throughout the study. History of stroke or poorly controlled cardiovascular disease. Uncontrolled hypertension or diabetes or any other acute or chronic medical condition that would increase the risks of a neurosurgical procedure. Clinically active infection, including acute or chronic scalp infection. Received investigational agent within 12 weeks prior to screening. Unable to comply with the procedures of the protocol, including frequent and prolonged follow-up. Baseline hematology, chemistry or coagulation values out of normal range unless not clinically significant with respect to surgery.			0	Actual	Withdrawn
NCT02346708	=HYPERLINK("https://clinicaltrials.gov/ct2/show/NCT02346708","NCT02346708")		2014	Cognitive Dysfunction in Parkinson's Disease	Cortical Physiology as a Therapeutic Target in Parkinson's Disease Related Dementia and Cognitive Dysfunction		N/A	No	Real TMS (Device); Sham TMS (Device)	University of Colorado, Denver	Other		Inclusion Criteria: - Diagnosis of probable PD (using United Kingdom Brain Bank criteria) - Diagnosis of mild cognitive impairment - No unstable medical condition 	Exclusion Criteria: - Features suggestive of other causes of Parkinsonism or other neurological disorders - Prior deep brain stimulation (DBS) or ablation surgery - Evidence for active depression or Hospital Anxiety and Depression Scale (HADS) score greater than or equal to 11 - Motor symptoms expected to interfere with scanning (e.g. sever tremor) - Contraindications to TMS, MEG, or MRI such as pregnancy, pacemaker, unstable cardiac disease, skull lesion, claustrophobia, history of epilepsy, or on medications known to lower seizure threshold - Implanted electronic devices or metal			150	Anticipated	Active, not recruiting
